Trial,RestTime,LeftInput,RightInput,LeftPos_x,LeftPos_y,RightPos_x,RightPos_y,TargetPos_x,TargetPos_y,Course,
1,2.899998,0,0,-7.997945,-0.4625729,7.99633,-0.418947,0.01091261,-0.7649288,0,
1,2.919998,0,0,-7.997939,-0.4624812,7.996323,-0.4187776,0.0109485,-0.764178,0,
1,2.939998,0,0,-7.997933,-0.4623894,7.996316,-0.4186081,0.0109843,-0.7634312,0,
1,2.959998,0,0,-7.997928,-0.4622975,7.996309,-0.4184386,0.01102006,-0.7626883,0,
1,2.979998,0,0,-7.997922,-0.4622055,7.996302,-0.4182689,0.0110558,-0.7619498,0,
1,2.999998,0,0,-7.997916,-0.4621134,7.996294,-0.4180993,0.01109157,-0.7612152,0,
1,3.019998,0,0,-7.99791,-0.4620212,7.996287,-0.4179295,0.01112735,-0.7604848,0,
1,3.039998,0,0,-7.997905,-0.4619289,7.99628,-0.4177597,0.01116317,-0.7597584,0,
1,3.059998,0,0,-7.997899,-0.4618365,7.996273,-0.4175897,0.01119905,-0.7590363,0,
1,3.079998,0,0,-7.997893,-0.4617441,7.996266,-0.4174197,0.01123495,-0.7583182,0,
1,3.099998,0,0,-7.997888,-0.4616515,7.996259,-0.4172496,0.01127092,-0.7576041,0,
1,3.119998,0,0,-7.997882,-0.461559,7.996252,-0.4170794,0.01130693,-0.7568941,0,
1,3.139998,0,0,-7.997876,-0.4614663,7.996244,-0.4169091,0.01134297,-0.7561882,0,
1,3.159998,0,0,-7.99787,-0.4613736,7.996237,-0.4167387,0.01137904,-0.7554863,0,
1,3.179998,0,0,-7.997865,-0.4612807,7.99623,-0.4165682,0.0114151,-0.7547884,0,
1,3.199998,0,0,-7.997859,-0.4611878,7.996223,-0.4163977,0.01145115,-0.7540943,0,
1,3.219998,0,0,-7.997853,-0.4610949,7.996216,-0.416227,0.01148716,-0.753404,0,
1,3.239998,0,0,-7.997848,-0.4610018,7.996209,-0.4160562,0.01152311,-0.7527174,0,
1,3.259998,0,0,-7.997842,-0.4609087,7.996202,-0.4158854,0.01155895,-0.7520343,0,
1,3.279998,0,0,-7.997836,-0.4608154,7.996194,-0.4157145,0.01159469,-0.7513549,0,
1,3.299998,0,0,-7.99783,-0.4607221,7.996187,-0.4155435,0.01163027,-0.7506788,0,
1,3.319998,0,0,-7.997825,-0.4606287,7.99618,-0.4153725,0.01166567,-0.750006,0,
1,3.339998,0,0,-7.997819,-0.4605352,7.996173,-0.4152014,0.01170086,-0.7493365,0,
1,3.359998,0,0,-7.997813,-0.4604415,7.996166,-0.4150302,0.01173582,-0.74867,0,
1,3.379997,0,0,-7.997808,-0.4603478,7.996159,-0.414859,0.0117705,-0.7480066,0,
1,3.399997,0,0,-7.997802,-0.4602539,7.996151,-0.4146878,0.01180489,-0.7473461,0,
1,3.419997,0,0,-7.997796,-0.4601599,7.996144,-0.4145165,0.01183894,-0.7466884,0,
1,3.439997,0,0,-7.99779,-0.4600658,7.996137,-0.4143452,0.01187263,-0.7460335,0,
1,3.459997,0,0,-7.997785,-0.4599716,7.99613,-0.4141739,0.01190596,-0.7453814,0,
1,3.479997,0,0,-7.997779,-0.4598773,7.996123,-0.4140026,0.01193887,-0.7447317,0,
1,3.499997,0,0,-7.997773,-0.4597827,7.996116,-0.4138313,0.01197136,-0.7440848,0,
1,3.519997,0,0,-7.997767,-0.4596881,7.996109,-0.41366,0.01200341,-0.7434403,0,
1,3.539997,0,0,-7.997762,-0.4595934,7.996101,-0.4134887,0.01203502,-0.7427984,0,
1,3.559997,0,0,-7.997756,-0.4594985,7.996094,-0.4133175,0.01206616,-0.7421589,0,
1,3.579997,0,0,-7.99775,-0.4594034,7.996087,-0.4131462,0.01209683,-0.741522,0,
1,3.599997,0,0,-7.997745,-0.4593083,7.99608,-0.412975,0.01212703,-0.7408875,0,
1,3.619997,0,0,-7.997739,-0.4592129,7.996073,-0.4128038,0.01215677,-0.7402555,0,
1,3.639997,0,0,-7.997733,-0.4591175,7.996066,-0.4126326,0.01218602,-0.7396261,0,
1,3.659997,0,0,-7.997727,-0.4590218,7.996058,-0.4124615,0.01221482,-0.7389991,0,
1,3.679997,0,0,-7.997722,-0.4589261,7.996051,-0.4122903,0.01224317,-0.7383747,0,
1,3.699997,0,0,-7.997716,-0.4588302,7.996044,-0.4121192,0.01227108,-0.7377528,0,
1,3.719997,0,0,-7.99771,-0.4587341,7.996037,-0.4119481,0.01229857,-0.7371335,0,
1,3.739997,0,0,-7.997705,-0.4586379,7.99603,-0.411777,0.01232566,-0.7365167,0,
1,3.759997,0,0,-7.997699,-0.4585415,7.996023,-0.4116059,0.01235236,-0.7359025,0,
1,3.779997,0,0,-7.997693,-0.458445,7.996016,-0.4114349,0.01237872,-0.735291,0,
1,3.799997,0,0,-7.997687,-0.4583484,7.996008,-0.4112638,0.01240475,-0.734682,0,
1,3.819997,0,0,-7.997682,-0.4582516,7.996001,-0.4110927,0.01243047,-0.7340755,0,
1,3.839997,0,0,-7.997676,-0.4581547,7.995994,-0.4109216,0.01245591,-0.7334718,0,
1,3.859997,0,0,-7.99767,-0.4580577,7.995987,-0.4107504,0.01248111,-0.7328705,0,
1,3.879997,0,0,-7.997664,-0.4579605,7.99598,-0.4105794,0.01250608,-0.7322719,0,
1,3.899997,0,0,-7.997659,-0.4578633,7.995973,-0.4104082,0.01253087,-0.731676,0,
1,3.919997,0,0,-7.997653,-0.4577659,7.995965,-0.410237,0.01255548,-0.7310826,0,
1,3.939997,0,0,-7.997647,-0.4576684,7.995958,-0.4100658,0.01257996,-0.7304918,0,
1,3.959997,0,0,-7.997642,-0.4575708,7.995951,-0.4098946,0.01260433,-0.7299036,0,
1,3.979997,0,0,-7.997636,-0.4574731,7.995944,-0.4097233,0.01262861,-0.7293181,0,
1,3.999997,0,0,-7.99763,-0.4573753,7.995937,-0.4095519,0.01265283,-0.7287351,0,
1,4.019997,0,0,-7.997624,-0.4572774,7.99593,-0.4093806,0.01267699,-0.7281548,0,
1,4.039997,0,0,-7.997619,-0.4571795,7.995923,-0.4092092,0.0127011,-0.7275771,0,
1,4.059997,0,0,-7.997613,-0.4570814,7.995915,-0.4090377,0.01272519,-0.7270019,0,
1,4.079997,0,0,-7.997607,-0.4569833,7.995908,-0.4088662,0.01274925,-0.7264293,0,
1,4.099997,0,0,-7.997602,-0.4568851,7.995901,-0.4086946,0.01277331,-0.7258594,0,
1,4.119997,0,0,-7.997596,-0.4567869,7.995894,-0.408523,0.01279738,-0.725292,0,
1,4.139997,0,0,-7.99759,-0.4566885,7.995887,-0.4083513,0.01282144,-0.7247273,0,
1,4.159997,0,0,-7.997584,-0.4565901,7.99588,-0.4081796,0.0128455,-0.724165,0,
1,4.179997,0,0,-7.997579,-0.4564916,7.995872,-0.4080078,0.01286954,-0.7236055,0,
1,4.199997,0,0,-7.997573,-0.4563931,7.995865,-0.407836,0.01289357,-0.7230484,0,
1,4.219997,0,0,-7.997567,-0.4562945,7.995858,-0.4076641,0.01291756,-0.7224939,0,
1,4.239997,0,0,-7.997561,-0.4561958,7.995851,-0.4074921,0.01294152,-0.721942,0,
1,4.259997,0,0,-7.997556,-0.456097,7.995844,-0.4073201,0.01296542,-0.7213926,0,
1,4.279997,0,0,-7.99755,-0.4559982,7.995837,-0.4071482,0.01298926,-0.7208458,0,
1,4.299997,0,0,-7.997544,-0.4558993,7.99583,-0.406976,0.01301301,-0.7203013,0,
1,4.319997,0,0,-7.997539,-0.4558003,7.995822,-0.4068039,0.01303665,-0.7197594,0,
1,4.339997,0,0,-7.997533,-0.4557013,7.995815,-0.4066318,0.01306018,-0.71922,0,
1,4.359997,0,0,-7.997527,-0.4556021,7.995808,-0.4064596,0.01308354,-0.718683,0,
1,4.379997,0,0,-7.997521,-0.4555029,7.995801,-0.4062873,0.01310674,-0.7181484,0,
1,4.399997,0,0,-7.997516,-0.4554035,7.995794,-0.4061151,0.01312974,-0.7176161,0,
1,4.419997,0,0,-7.99751,-0.4553041,7.995787,-0.4059428,0.01315253,-0.7170863,0,
1,4.439997,0,0,-7.997504,-0.4552046,7.99578,-0.4057705,0.01317509,-0.7165587,0,
1,4.459997,0,0,-7.997499,-0.455105,7.995772,-0.4055983,0.0131974,-0.7160333,0,
1,4.479997,0,0,-7.997493,-0.4550053,7.995765,-0.4054259,0.01321944,-0.7155102,0,
1,4.499997,0,0,-7.997487,-0.4549055,7.995758,-0.4052536,0.0132412,-0.7149894,0,
1,4.519997,0,0,-7.997481,-0.4548055,7.995751,-0.4050813,0.01326267,-0.7144707,0,
1,4.539997,0,0,-7.997476,-0.4547055,7.995744,-0.404909,0.01328382,-0.7139542,0,
1,4.559997,0,0,-7.99747,-0.4546053,7.995737,-0.4047366,0.01330466,-0.7134398,0,
1,4.579997,0,0,-7.997464,-0.4545051,7.995729,-0.4045643,0.01332517,-0.7129275,0,
1,4.599997,0,0,-7.997458,-0.4544047,7.995722,-0.404392,0.01334533,-0.7124173,0,
1,4.619997,0,0,-7.997453,-0.4543042,7.995715,-0.4042197,0.01336516,-0.7119092,0,
1,4.639997,0,0,-7.997447,-0.4542036,7.995708,-0.4040474,0.01338464,-0.7114031,0,
1,4.659997,0,0,-7.997441,-0.4541029,7.995701,-0.4038752,0.01340378,-0.7108991,0,
1,4.679996,0,0,-7.997436,-0.454002,7.995694,-0.403703,0.01342258,-0.7103971,0,
1,4.699996,0,0,-7.99743,-0.4539011,7.995687,-0.4035307,0.01344105,-0.7098972,0,
1,4.719996,0,0,-7.997424,-0.4538,7.995679,-0.4033585,0.01345917,-0.7093992,0,
1,4.739996,0,0,-7.997418,-0.4536988,7.995672,-0.4031864,0.01347699,-0.7089032,0,
1,4.759996,0,0,-7.997413,-0.4535974,7.995665,-0.4030142,0.01349449,-0.7084092,0,
1,4.779996,0,0,-7.997407,-0.453496,7.995658,-0.402842,0.0135117,-0.7079172,0,
1,4.799996,0,0,-7.997401,-0.4533944,7.995651,-0.4026699,0.01352863,-0.7074271,0,
1,4.819996,0,0,-7.997396,-0.4532927,7.995644,-0.4024978,0.01354529,-0.7069391,0,
1,4.839996,0,0,-7.99739,-0.4531909,7.995636,-0.4023257,0.01356171,-0.7064529,0,
1,4.859996,0,0,-7.997384,-0.453089,7.995629,-0.4021536,0.0135779,-0.7059687,0,
1,4.879996,0,0,-7.997378,-0.452987,7.995622,-0.4019815,0.01359388,-0.7054865,0,
1,4.899996,0,0,-7.997373,-0.4528849,7.995615,-0.4018094,0.01360966,-0.7050061,0,
1,4.919996,0,0,-7.997367,-0.4527826,7.995608,-0.4016373,0.01362527,-0.7045278,0,
1,4.939996,0,0,-7.997361,-0.4526803,7.995601,-0.4014652,0.01364072,-0.7040514,0,
1,4.959996,0,0,-7.997355,-0.4525779,7.995594,-0.4012931,0.01365602,-0.7035769,0,
1,4.979996,0,0,-7.99735,-0.4524753,7.995586,-0.4011209,0.01367121,-0.7031043,0,
1,4.999996,0,0,-7.997344,-0.4523728,7.995579,-0.4009488,0.01368628,-0.7026335,0,
2,0.02,0,0,-7.998665,-0.471972,7.997268,-0.4396508,0.006482253,-0.9656978,1,
2,0.04,0,0,-7.99866,-0.4719002,7.997258,-0.4394948,0.006568387,-0.9640734,1,
2,0.06,0,0,-7.998654,-0.471827,7.997248,-0.4393379,0.00665281,-0.9624847,1,
2,0.08,0,0,-7.998648,-0.4717525,7.997238,-0.4391803,0.006735496,-0.960932,1,
2,0.09999999,0,0,-7.998642,-0.4716766,7.997228,-0.439022,0.006816478,-0.9594155,1,
2,0.12,0,0,-7.998637,-0.4715997,7.997218,-0.4388632,0.006895795,-0.9579346,1,
2,0.14,0,0,-7.998631,-0.4715217,7.997208,-0.4387039,0.006973498,-0.9564888,1,
2,0.16,0,0,-7.998625,-0.4714427,7.997198,-0.4385442,0.007049656,-0.9550772,1,
2,0.18,0,0,-7.99862,-0.4713629,7.997188,-0.4383844,0.007124356,-0.953699,1,
2,0.2,0,0,-7.998614,-0.4712825,7.997178,-0.4382243,0.007197718,-0.9523528,1,
2,0.22,0,0,-7.998608,-0.4712014,7.997168,-0.4380643,0.007269839,-0.9510378,1,
2,0.24,0,0,-7.998602,-0.4711199,7.997158,-0.4379043,0.007340843,-0.9497525,1,
2,0.26,0,0,-7.998597,-0.4710381,7.997148,-0.4377444,0.007410867,-0.9484959,1,
2,0.28,0,0,-7.998591,-0.470956,7.997138,-0.4375846,0.007480052,-0.9472663,1,
2,0.3,0,0,-7.998585,-0.4708737,7.997128,-0.437425,0.007548508,-0.9460627,1,
